347,[  6 191 325 602 109],0.0,0.0,0.0,0.0
70336,[ 28 414 232 249  68],0.0,0.0,0.0,0.0
86377,[ 68 573 522 298 487],0.0,0.0,0.0,0.0
2053,[ 19 288 599 274 380],0.0,0.0,0.0,0.0
2053,[160 483 234 448 294],0.0,0.0,0.0,0.0
2053,[164 607 177 226 477],0.0,0.0,0.0,0.0
2053,[313 603 579 381 517],0.0,0.0,0.0,0.0
1256,[  1 369 216  57  19],0.0,0.0,0.0,0.0
1256,[ 28 587 387 288 483],0.0,0.0,0.0,0.0
1256,[ 53  89 156 177 217],0.0,0.0,0.0,0.0
1256,[380 448 465 409 480],0.0,0.0,0.0,0.0
4498,[238 414 494 599 325],0.0,0.0,0.0,0.0
68554,[ 62 382 448 298 249],0.0,0.0,0.0,0.0
68554,[ 68 605 292 408 222],0.0,0.0,0.0,0.0
68554,[105 305 509 111 318],0.0,0.0,0.0,0.0
118900,[ 18 563 448 292  41],0.0,0.0,0.0,0.0
51086,[ 62 233 511 232 560],0.0,0.0,0.0,0.0
51086,[111 249 606 380 177],0.0,0.0,0.0,0.0
55282,[ 68  92 249 307 158],0.0,0.0,0.0,0.0
55282,[274 610 380 352 599],0.702570868017999,0.0,3.5128543400899948,0.0
2261,[ 19 414 599 474  66],0.0,0.0,0.0,0.0
2048,[  1 212 414  20  19],0.0,0.0,0.0,0.0
4748,[274 307 599 600 477],0.0,0.0,0.0,0.0
89904,[ 63 448 483 414 599],0.0,0.0,0.0,0.0
89904,[104 543 153 177 305],0.0,0.0,0.0,0.0
2170,[274 438 294 599 482],0.0,0.0,0.0,0.0
59126,[ 68 525 232 369 339],0.0,0.0,0.0,0.0
134393,[ 21  24 298 519 448],0.0,0.0,0.0,0.0
134393,[ 73 563 111 610 125],0.0,0.0,0.0,0.0
2188,[342 489 608 414 599],0.0,0.0,0.0,0.0
5049,[ 68 377 608 590 610],0.0,0.0,0.0,0.0
5049,[275 452 414 599 448],0.0,0.0,0.0,0.0
3394,[ 19 414 101 474 555],0.0,0.0,0.0,0.0
1711,[ 23 593 414 391 368],0.4,0.0,2.0,0.0
1711,[ 57 360 599 294 474],0.0,0.0,0.0,0.0
1711,[ 68  85 595 217 481],0.0,0.0,0.0,0.0
1711,[156 221 288 603 600],1.0,0.0,5.0,0.0
130520,[ 89 306 119 534 256],0.0,0.0,0.0,0.0
6873,[ 51 387 414 610 606],0.0,0.0,0.0,0.0
6873,[ 68 100 177 474 480],0.0,0.0,0.0,0.0
6873,[ 82 599 103 287 232],0.0,0.0,0.0,0.0
6873,[ 95 560 288 182 104],0.0,0.0,0.0,0.0
2502,[  1 218 484 236 414],1.7,0.0,4.5,0.0
2502,[ 17 384 294 413 298],0.7,0.0,3.5,0.0
2502,[ 19 449 341 539 249],0.0,0.0,0.0,0.0
2502,[ 28 533 155 552 316],0.8,0.0,4.0,0.0
2502,[ 42 403 187 261 122],0.55,0.0,2.75,0.0
2502,[ 45 257 522 585 608],0.8,0.0,4.0,0.0
2502,[ 64 597 167 509 101],1.6,0.0,4.0,0.0
2502,[ 66 169 469  73 354],0.0,0.0,0.0,0.0
2502,[ 68 438 100 219  91],1.6,0.0,3.0,2.5
2502,[ 76 477 226 105 599],0.6,0.0,3.0,0.0
2502,[104 322 381 141 520],1.0,0.0,3.5,0.0
2502,[135 391 434 387 317],0.6,0.0,3.0,0.0
2502,[177 336 553 182 357],0.3,0.0,1.5,0.0
2502,[200 448 425 274 525],1.3,0.0,3.5,0.0
2502,[220 288 304 282 561],0.8492572618831948,0.0,4.246286309415974,0.0
2502,[221 239 330 453 600],0.0,0.0,0.0,0.0
2502,[230 424 279 419 361],0.8,0.0,4.0,0.0
2502,[307 480 474 573 339],1.5,0.0,4.5,0.0
72226,[ 73 152 249 509 298],0.0,0.0,0.0,0.0
72226,[103 122 318 434 599],0.0,0.0,0.0,0.0
72226,[125 414 610 381 477],0.0,0.0,0.0,0.0
39446,[ 76 387 249 232 380],0.0,0.0,0.0,0.0
39446,[111 495 274 213 307],0.0,0.0,0.0,0.0
938,[104 489 369 474 517],0.0,0.0,0.0,0.0
5293,[ 20 448 414 182 474],0.0,0.0,0.0,0.0
517,[217 532 438 599 368],0.0,0.0,0.0,0.0
1914,[  4  70 414 603 474],0.0,0.0,0.0,0.0
81847,[ 10 344 252 246 586],1.0,0.0,5.0,0.0
81847,[ 52 382 509 143 567],0.8,0.0,4.0,0.0
81847,[ 68 292 177 111 484],0.0,0.0,0.0,0.0
81847,[ 98 104 525 401 148],0.0,0.0,0.0,0.0
1476,[ 33 585 597 307  44],0.0,0.0,0.0,0.0
1476,[ 42 298 375 414 555],1.0,0.0,5.0,0.0
1476,[ 45 608 599 500  93],0.0,0.0,0.0,0.0
1476,[ 68 438 294 480 274],2.0,0.0,5.0,0.0
1476,[266 600 448 469 593],0.0,0.0,0.0,0.0
4915,[307 387 448 414 313],0.0,0.0,0.0,0.0
3998,[140 213 510 432 438],0.0,0.0,0.0,0.0
3998,[182 221 414 288 428],0.0,0.0,0.0,0.0
3717,[ 13 457 256 282 331],1.4,0.0,4.0,0.0
3717,[ 19 139 249 596 333],0.9,0.0,4.5,0.0
3717,[ 34  97 299  45 219],1.2,0.0,3.0,0.0
3717,[ 42 519 298 415 428],0.0,0.0,0.0,0.0
3717,[ 63 542 101 484 391],1.4,0.0,3.5,0.0
3717,[ 64 480 610 414 489],0.0,0.0,0.0,0.0
3717,[ 68 591 112 438 608],0.6,0.0,3.0,0.0
3717,[ 82 579 483 132 453],0.8,0.0,4.0,0.0
3717,[100 432 292 352 475],0.6,0.0,3.0,0.0
3717,[105 195 182 232 448],0.0,0.0,0.0,0.0
3717,[140 354 367 380 177],0.0,0.0,0.0,0.0
3717,[200 274 239 318 495],2.201610571883681,0.0,4.0,0.0
135569,[ 18 352 448 599 561],0.0,0.0,0.0,0.0
135569,[ 62 610 249 567 328],0.0,0.0,0.0,0.0
135569,[365 586 551 380 596],0.0,0.0,0.0,0.0
1224,[  1  32 414 312 599],0.0,0.0,0.0,0.0
1224,[ 29  51 290 603 332],0.0,0.0,0.0,0.0
1224,[ 59  66 156 182 474],0.0,0.0,0.0,0.0
40148,[125 380 553 610 522],0.0,0.0,0.0,0.0
3396,[ 19 590  57 488 552],0.6000000000000001,0.0,3.0000000000000004,0.0
3396,[ 20 448 414  51 217],0.0,0.0,0.0,0.0
3396,[ 45 608 167 599 387],0.6,0.0,3.0,0.0
3396,[ 64 278 538 508 288],2.2,0.0,4.5,0.0
3396,[ 68 381 474 294 357],0.6,0.0,3.0,0.0
3396,[161 255 527 607 469],0.6,0.0,3.0,0.0
1395,[ 84 294 597 462 202],0.0,0.0,0.0,0.0
3599,[ 89 474 605 414 517],0.0,0.0,0.0,0.0
49651,[ 18 590 232 414 480],0.0,0.0,0.0,0.0
49651,[ 28 298 380 249 580],0.0,0.0,0.0,0.0
55768,[ 73 448 414 232 382],0.0,0.0,0.0,0.0
55768,[288 489 534 381 401],0.0,0.0,0.0,0.0
40414,[ 28 232 560 474 326],0.0,0.0,0.0,0.0
57640,[ 18 448 477 599 489],0.0,0.0,0.0,0.0
57640,[ 21  68 200 298 380],0.0,0.0,0.0,0.0
57640,[ 28 483 246 305 610],0.0,0.0,0.0,0.0
1785,[ 28 414 368 244 182],0.0,0.0,0.0,0.0
433,[ 42 294 436 307  91],0.0,0.0,0.0,0.0
4155,[ 42 606 367 599 177],0.0,0.0,0.0,0.0
4090,[ 20 129 599 371 307],0.0,0.0,0.0,0.0
4900,[111 298 480 438 414],0.0,0.0,0.0,0.0
136562,[119 184 495 599 339],0.0,0.0,0.0,0.0
942,[ 57 590 597 128 603],0.0,0.0,0.0,0.0
135536,[ 21 365 525 380 448],0.0,0.0,0.0,0.0
135536,[ 62 184 610 414 567],0.0,0.0,0.0,0.0
2690,[ 33 597 104 489 603],0.0,0.0,0.0,0.0
2690,[ 57 414 383 600 263],0.0,0.0,0.0,0.0
39292,[ 74 438 510 288 219],0.0,0.0,0.0,0.0
39292,[140 382 232 414 477],0.0,0.0,0.0,0.0
39292,[166 184 606 480 387],1.7,0.0,4.5,0.0
39292,[187 199 318 474 204],0.6,0.0,3.0,0.0
161634,[125 567 380 610 306],0.0,0.0,0.0,0.0
1693,[ 11 412 481 352  85],0.0,0.0,0.0,0.0
1693,[103 348 249 599 199],0.0,0.0,0.0,0.0
1693,[140 263 472 572 177],0.6,0.0,3.0,0.0
46970,[  2 610 232 298 111],0.0,0.0,0.0,0.0
46970,[ 68 382 219 177 514],0.0,0.0,0.0,0.0
46970,[122 387 343 480 226],0.9,0.0,4.5,0.0
46970,[200 420 448 274 484],0.0,0.0,0.0,0.0
46970,[307 477 599 489 414],1.8,0.0,4.5,0.0
1016,[ 19 288 414 474 217],0.0,0.0,0.0,0.0
6686,[ 82 438 610 274  89],0.0,0.0,0.0,0.0
67197,[232 249 352 610 318],0.0,0.0,0.0,0.0
27020,[ 64 596 599 600 424],0.0,0.0,0.0,0.0
2976,[182 610 599 288 312],0.0,0.0,0.0,0.0
2572,[ 12 198 354 480 489],1.15,0.0,3.75,0.0
2572,[ 19 358  92 564 249],0.7,0.0,2.5,0.0
2572,[ 68 605 457 219 236],0.0,0.0,0.0,0.0
2572,[104 153 200 483 555],1.1,0.0,3.5,0.0
2572,[111 575 132 583 563],0.5,0.0,2.5,0.0
2572,[158 307 325 599 298],1.1000000000000019,0.0,3.5000000000000093,0.0
2572,[177 182 274 316 280],0.9036529366326764,0.0,4.518264683163382,0.0
2572,[260 509 500 414 356],1.0,0.0,5.0,0.0
2572,[275 525 453 286 484],0.0,0.0,0.0,0.0
2572,[365 597 370 432 542],0.0,0.0,0.0,0.0
91104,[ 10 177 111 563 280],0.2,0.0,1.0,0.0
2579,[ 23 178 184 387 474],0.0,0.0,0.0,0.0
735,[ 90 606 610 414 454],0.0,0.0,0.0,0.0
103372,[ 21 365 408 306 111],0.0,0.0,0.0,0.0
69436,[111 298 232 381 534],0.0,0.0,0.0,0.0
1967,[  1 499 369 263 414],1.0,0.0,5.0,0.0
1967,[  4 234 316 517  39],0.0,0.0,0.0,0.0
1967,[ 17 294 307 387 448],0.0,0.0,0.0,0.0
